dir,key,clue
letters,899,561342342516613425125634254163436251
prods,899,30___15_4_240_18_8______2_360_8______6_18__8_15____3____10__
size,900,6
shape,900,abbbcdddabcfefdacdededdfffeffdacfacf
letters,900,245631632514316452423165561243154326
prods,900,720_____4_360_3_10______72_20__10__12__2_24_______18_5___6__
size,901,6
shape,901,abcacddddddfeffffdeddacfeffdddfacfff
letters,901,241635356412435261123546612354564123
prods,901,8___18__10_360_15_30_8_6_______6__2_6_20______3_10_12__24____
size,902,6
shape,902,dacacdfdabcfdfdacdfdeddfdefffdffabcf
letters,902,563421345612214356126543431265652134
prods,902,15_18__8__2__4_30____2__24_15__18__30__10_24__24_____20___6___
size,903,6
shape,903,dddacdeffddfeddefdefffdffabcedacacff
letters,903,635241152463564312321654413526246135
prods,903,360_15_10_8__3____72_6___12_4___8_____30___15____30_8__6___
size,904,6
shape,904,abcddddddffffefacddedddfeffffdfacacf
letters,904,643512254361126453561234435126312645
prods,904,72___15_6_2_2_180_24_______20__12_60__5_2_6_______30__2__24__
size,905,6
shape,905,abbcdddabcfffddacddefddfffdffdacfacf
letters,905,312564461325236451654213145632523146
prods,905,30____12_20_8_18______60_24_20__3_6___12_3____15___12_10___4__
size,906,6
shape,906,dabcddfdddefdffefdeddfdfeffdedfacfff
letters,906,316245523614645123462531154362231456
prods,906,15_12___8_20__8_15_30___48_____3__30_8__90_____12__12__3____
size,907,6
shape,907,acabcddddacffefddddedefffffeddabcfff
letters,907,423561246153614325532416165234351642
prods,907,8__90___3_12_72_24_5______144_2_30_5__10________12_8_15_____
size,908,6
shape,908,acabcddacacffddddddfffeffacdedabcfff
letters,908,342651154236463512615423521364236145
prods,908,12__60___6_4_20__6____6_15_20_48_6_30_______2__3__20_36_____
size,909,6
shape,909,dddacdeffddffddefddfffdffabcedacacff
letters,909,354126136452621345542613465231213564
prods,909,18_15_24_2__12____72_20___8_2___15_20____18___60____4_2__15___
size,910,6
shape,910,acabcddddacffefddddedeffffffddacacff
letters,910,542136263451156324425613314265631542
prods,910,20__6___6_2_60_18_20______36_2_12_12__20________24_10_18__5___
size,911,6
shape,911,dddacdfffddfabcefddacedfeddffdfffacf
letters,911,456312143265215643624531362154531426
prods,911,4_20_18_3__10____60_24__10_____3_90_8___15___18_2___24____8__
size,912,6
shape,912,dabcddedddfeffffdeddacefffddedacffff
letters,912,152346316524234651641235563412425163
prods,912,6_30___8_120__3_24_30_______90__30_24_2______15_4__6_8_____
size,913,6
shape,913,abcacddabbcfedabcdefdddfedeffdfffacf
letters,913,641235452613364152236541125364513426
prods,913,24___6__15_120_60______18_20___2___90_15_24___2____24____8__
size,914,6
shape,914,dabcddfdacfedfdacffdfddddedffefffacf
letters,914,463152314265532416256341145623621534
prods,914,12_18___30_60__3_8____10__12_4____40__18_8_12_6__5_______15__
size,915,6
shape,915,dddacdfffddfacdffdddeddffffffdacabcf
letters,915,612453354162241635463521526314135246
prods,915,18_5_8_20__6____6_18__8__18___5_20_12__15_2_______24_3__40___
size,916,6
shape,916,acddddddefffffedddddeffffffacdacabcf
letters,916,654213345621263154136542412365521436
prods,916,30__720_12_2_3_6_24________5_20_8_4_3________18__30_10__12___
size,917,6
shape,917,acabcddabbcfedacddfeddefdeffedffacff
letters,917,163524526143245631314265631452452316
prods,917,6__30___12_30_48______60_30__90_5___4_8___24_____12___6___
size,918,6
shape,918,abcddddacefeeddedffeffeddfacfefacacf
letters,918,315642234561126453463215541326652134
prods,918,15___240_24_6_8_12______48_18__10_______120_30__3_____10__3__
size,919,6
shape,919,acacddddddefffeffdddfacfefabcdfabbcf
letters,919,624351542613315264153426461532236145
prods,919,12__12__30_3_15_4_30_12________24_8_30__8_____15___10__72____
size,920,6
shape,920,acabcddacddefddffedfeddfedffedffacff
letters,920,215634461253523416142365634521356142
prods,920,2__90___360_20_6__8_5___8_24____18___15_48___15____2___6___
size,921,6
shape,921,acddddddefeffffdfdacdededdeffefffacf
letters,921,632145543261351426265314416532124653
prods,921,18__6_2_48_5_15_20________60__144_12__120__3__4_2________30__
size,922,6
shape,922,abbbcdddacdfffddedddfeffffdeddacffff
letters,922,564132436251625314213645341526152463
prods,922,360_____2_24_6_12__20____15_360__20_6_4_______2__12_18_5_____
size,923,6
shape,923,dddacdeffddffddffddfeddfedffedffacff
letters,923,654321241536365214512643136452423165
prods,923,36_20_4_6__6____10_3___6_60___12_20___24_120___6____10___3___
size,924,6
shape,924,abcddddddffffefacddeabcfffddddacffff
letters,924,364521132654216345541236425163653412
prods,924,72___30_10_4_2_24_12_______12__30_20__6______15_4_6_6_30_____
size,925,6
shape,925,dddacdeffddffddffddefacfefabcdfabbcf
letters,925,435261214356641523123645356412562134
prods,925,48_3_20_12__6____15_10___40_3___15_15___24_____24___8__36____
size,926,6
shape,926,abbcdddacdfefddedfdefefdffdedeacffff
letters,926,452631135264346125563412621543214356
prods,926,240____18_20_3_15__120____48_18__2__30_____36___4__20__2_____
size,927,6
shape,927,acabcddddaceffeddeacefffddfacdffabcf
letters,927,356214541632423561132456614325265143
prods,927,15__12___48_20_8_24_18______20_30__3______12_6__6__15___20___
size,928,6
shape,928,acabcddddacefffddeacdeffddffddffacff
letters,928,514326126543263415631254452631345162
prods,928,5__24___360_2_12_18_20______48_5__18__2____12_20___18_2___5___
size,929,6
shape,929,acdacdddfddfefdffdedeacfeffdddfacfff
letters,929,231564314256563412126345452631645123
prods,929,6__4_30__24_360_6__8_5____36___10__10__12______6_6_3__20____
size,930,6
shape,930,abcddddacfffeddacdefeddfedfffdffabcf
letters,930,426135315264142356254613563421631542
prods,930,48___2_18_20_180_5______20_24_15__18____24_2___18____2___20___
size,931,6
shape,931,ddacddffddffacffddddddffeffeddfacfff
letters,931,623415135624342561461352514236256143
prods,931,6_6_12__2_20___10_30___12____30_2_40_6_4_6_______12_18__30____
size,932,6
shape,932,acacdddabcefedddfdfffededddffefffacf
letters,932,514263346125435612263451621534152346
prods,932,5__8__12_15_24_24______18_15_120__48_____15__6_10_2_______12__
size,933,6
shape,933,dddacdfffddeacdfefddedfdefffdefabcff
letters,933,143526251463536214465132624351312645
prods,933,2_20_3_10__72____8_18__15__120____72_12__3__10_____20___12____
size,934,6
shape,934,dabcddedacfffedddddffefffacfddacacff
letters,934,524316645132316524263451152643431265
prods,934,90_24___3_12__24_5______18_120_10_4_2_______10___24_15_12__2___
size,935,6
shape,935,abcacdddabceefdacefdfddededffefffacf
letters,935,346512134256253461562143615324421635
prods,935,72___5__720_10_15_40______6_24____12__3_8__24__5_______18__
size,936,6
shape,936,abbbcdddabceffdddeddffffffabcdabcacf
letters,936,263145325614132456514362456231641523
prods,936,144_____240_3_6_30______8_12_30__20_5_______36___3_24___10__
size,937,6
shape,937,abcacddddddfffeffdacfddfdddffdfffacf
letters,937,132546416235324651563124645312251463
prods,937,6___20__30_12_2_72_12_15_______4_30___3_2__12_20_5___6____24__
size,938,6
shape,938,ddabcdffdaceddfddfefdefdedffdeffacff
letters,938,215634543216361452124563436125652341
prods,938,10_4_90___48___3_2___72_12__20_30____24___15__15___8____6___
size,939,6
shape,939,dddacdfffddedddffefefacfdfabcdfacacf
letters,939,412653341526625431134265563142256314
prods,939,12_4_2_30__90____20_6__6_36_20_______12___10__12___8__30__3__
size,940,6
shape,940,abbbcddacddeeddffeeffddffacffdabcacf
letters,940,431562165234624351346125253416512643
prods,940,360_____40_36_30__6_15___8_24_______4_2___15____18_10___24__
size,941,6
shape,941,dacacdeddddffffefdacdedfddfffdffabcf
letters,941,614325253614536142125436461253342561
prods,941,60_4__6__20__15_18_48_4_______12_2__5__15__12_24____3___60___
size,942,6
shape,942,abbbcdddacdeefddffedffddefacfefabbcf
letters,942,342615531462624531453126165243216354
prods,942,144_____10_240_6_4__18____12_5____30___8_72___10_____90____
size,943,6
shape,943,dacacdedabcfffdacdaceddfddeffdfffacf
letters,943,432615125436361254643521514362256143
prods,943,12_6__6__30__12_60______72_10__4_24___15_12__10_5____6____4__
size,944,6
shape,944,dacacdfdabcfdfddddedfffeffdddeacffff
letters,944,253641532164145326624513416235361452
prods,944,10_15__24__4__12_12____24__20_15_2_180__2_______6_8_15__18_____
size,945,6
shape,945,abbcddddacffffddddddeffefffddeabcfff
letters,945,325641516324261453453162142536634215
prods,945,180____8_4_10_6_18______6_4_30_180_4_20________10_3__72_____
size,946,6
shape,946,acdacdddeddfefeffdfdeddfdeffedffacff
letters,946,145362324651416523261435532146653214
prods,946,4__240_18__2_24_2__30_10_______15__90__4_12__30_____24___6___
size,947,6
shape,947,acabcddddacffffdddacdefeddffdeffacff
letters,947,523164652341346215165432431526214653
prods,947,10__18___4_18_20_12_12______40_3_180_6__5____8_3___10____24___
size,948,6
shape,948,ddabcdfedddfdefffdefdddfedeffdfffacf
letters,948,461253246135314526523641635412152364
prods,948,8_48_10___15___24_5_6__90_____6___30_24_4___15____8____18__
size,949,6
shape,949,abcddddacefffddedddffefefacfdeacacff
letters,949,256431412563634152321645563214145326
prods,949,60___240_18_3_24_2______6_4__20_240_15_______18___2__4__15___
size,950,6
shape,950,ddacddffddefddfffdefabcefabbceacabcf
letters,950,365214624153412365241536536421153642
prods,950,18_12_10__30_12___8_3___40_4____60___15_____144_____5__72___
size,951,6
shape,951,ddabcdffdddfacfffddddacfeffdddfacfff
letters,951,642531235164564213316425153642421356
prods,951,12_12_30___4___20_2_6__30_____15_12_5_18_8______18_20_12__2____
size,952,6
shape,952,acabcddacacffddddddeffffffacddabbcff
letters,952,425631641523134265352146563412216354
prods,952,8__90___3_6_4__10____90_8_2_24_30_15________12__5_8_36_____
size,953,6
shape,953,dacacdeddddfeffefdfacededddffefffacf
letters,953,514362463521631245256134325416142653
prods,953,240_4__18__2__18_3_40_8_______360__30___3__3_8_10_______30__
size,954,6
shape,954,abcacddddddffffefdacdedfddeffdfffacf
letters,954,162435543612624351315246456123231564
prods,954,12___12__10_30_8_12_36_5_______6_3__30__8__8_15____12____30__
size,955,6
shape,955,acacdddacdefeddffdeffacffabcddabbcff
letters,955,231546346125154632463251625413512364
prods,955,6__5__24_30_72_24__6____30_12___2____10____40___6_12_30_____
size,956,6
shape,956,acabcddddddfeffefdfddedfdfffedfabcff
letters,956,651243216435145362324651563124432516
prods,956,30__8___15_6_4_30_72_18_______2__12_12__10__20_____24__30____
size,957,6
shape,957,ddabcdffdacfacedddddfeffffdeddacffff
letters,957,561234124356352461645123436512213645
prods,957,5_12_6___24___40_15___15___120_12_3_24_12_______18__4_10_2_____
size,958,6
shape,958,dacacdfddddfdfeffdfdeddfdeffedffacff
letters,958,632451423516356142214365561234145623
prods,958,24_6__20__6__10_72_5_4__6_____10__24__6_36__5_____12___30___
size,959,6
shape,959,ddacddefddeffdeffddefacfffddddacffff
letters,959,431265265413316542543126624351152634
prods,959,24_18_2__24_15___90_20____8____12_30___2_____8_18_15_4_5_____
size,960,6
shape,960,acabcddddaceeffddeeddfffffedddacffff
letters,960,214635645312521463453126362541136254
prods,960,2__72___180_360_8_5_3______4_12___30_36_______10_20_4_3_____
size,961,6
shape,961,acabcddddacffffddddddffefffaceacabcf
letters,961,146325513462352614465231234156621543
prods,961,4__36___10_15_5_6_24______12_3_72_8_18_20_______5___12__20___
size,962,6
shape,962,dacacdedacdfefddfdedffdfefacfdfabbcf
letters,962,456213215634543162364521132456621345
prods,962,720_30__2__12__4_30__18____12_5__2__18___10____8___30__24____
size,963,6
shape,963,acabcddabbcffdabcddedddfffeffdacfacf
letters,963,461352513246256431342615635124124563
prods,963,24__15___12_10_24______60_72___5_18__40_6_2_______12_2___30__
size,964,6
shape,964,dddacdfffddfdddfedeffdefeddffdfffacf
letters,964,164235432516523641641352356124215463
prods,964,4_18_8_6__30____30_40__180_8_3___2____3____5_30___12____24__
size,965,6
shape,965,acdacdddeddfeffffdfddacfdffdddfacfff
letters,965,531642314256462513653421246135125364
prods,965,15__8_24__12_72_6__10_5_______3__20_18_8___2___3_18_20__10____
size,966,6
shape,966,dacacdfddddfdfffedfdddefdeffedffacff
letters,966,356241413625134562625134261453542316
prods,966,12_30__8__5__3_12_30_180__6_____8__48_5_4___10_____18___6___
size,967,6
shape,967,dddacdfffddfacdffdddeacffffdddabcfff
letters,967,532416641253163542215364354621426135
prods,967,30_12_2_4__18____10_20__6__60___8_6_5__18______6_6_5_48_____
size,968,6
shape,968,abcacddabcdfedacfdefdddfedeffdfffacf
letters,968,615432341256264315126543453621532164
prods,968,30___12__12_120_8___5___12_12___15___36_30_8___15____4____6__
size,969,6
shape,969,abbbcddacacffdacdddfddefedeffdfffacf
letters,969,231546425361512634364152643215156423
prods,969,120_____6_20_10__18____6_12__15_8_18__72_2____20____15____8__
size,970,6
shape,970,ddabcdffdaceddfddfffdffdddfaceffabcf
letters,970,314625152346635214461532523461246153
prods,970,3_5_48___120___10_12___24_18__10_3____3___6_10_8__24_____30___
size,971,6
shape,971,abcacddddddffffffddacddeeddffefffacf
letters,971,362154516342435621241536123465654213
prods,971,36___5__8_20_3_30_18_8_______90_12_4__20_18___10_12_______2__
size,972,6
shape,972,acacdddacdefeddffdfefacedfabcefacacf
letters,972,625134234561153246412653546312361425
prods,972,12__5__72_4_8_12__10____20_6___180____30___15__18_____6__8__
size,973,6
shape,973,abcacdddabcfefdacdfdeddfdeffedffacff
letters,973,546321253164135246314652621435462513
prods,973,120___6__4_6_15_18______20_8__12__12__24_15__24_____15___10___
size,974,6
shape,974,acddddddffffffabcdacdddeddeffefffacf
letters,974,634152165234512463423516256341341625
prods,974,18__20_2_15_8_5_6_______48___90_8__18_15_4__6_20________12__
size,975,6
shape,975,dacacdedacdffeddfddeffdfffddedacffff
letters,975,534261315624652143146532263415421356
prods,975,90_12__12__4__120_30__8____12_5__6_2____15____3_12__30_8_____
size,976,6
shape,976,abbbcdddacdfffddedddfeffffdeddacffff
letters,976,364521143265216453651342425136532614
prods,976,720_____5_2_4_6__120____6_72__6_24_10_______10__3_24_15_____
size,977,6
shape,977,abcddddacefffddedddfffeffabcfdacabcf
letters,977,453612642351164235536124215463321546
prods,977,60___36_5_2_6_8______18_24__36_20_10_______20____18_6__20___
size,978,6
shape,978,dacacdfddddfdfeffdfdfacfdfabcdfacacf
letters,978,236145614352321564152436543621465213
prods,978,12_18__4__10__2_8_15_30__3_____24__20__12___20__36___3__30__2__
size,979,6
shape,979,ddacddefddefedeffdeffacffacdddabcfff
letters,979,643521316245562413251364425136134652
prods,979,720_4_15__8_5___12_8____30____12____18____10__6_15_12_12_____
size,980,6
shape,980,acacdddabcefedddfdeffedfeddffdfffacf
letters,980,364521132645415236253164641352526413
prods,980,18__20__24_5_240_36______5_15_6__24_____30___8_6___6____4__
size,981,6
shape,981,acdacdddfddfefdffdfdeddfdffffdfabbcf
letters,981,546123413652235461621534364215152346
prods,981,20__18_2__6_48_3__24_30____20___4__12__10_3__3_____30__120____
size,982,6
shape,982,ddabcdfedacfdfedddedffffefabcdfacacf
letters,982,624153513246165432351624246315432561
prods,982,30_12_20___18___15_8___24___24_6_8__20_______18___5__6__30__
size,983,6
shape,983,acacdddacdffeddfddfffdefdddffdfffacf
letters,983,621345214536356124543612162453435261
prods,983,12__3__12_30_30_4__5____20_18__10_8____24___4_18_10___3____12__
size,984,6
shape,984,acdacdddeddfefeffdfdeacedffddefacfff
letters,984,253461361524145632532146416253624315
prods,984,10__180_24__4_15_24__30_6_______180__3__4___24___6_5___8____
size,985,6
shape,985,abcacddabbcffdabcddedaceeffddefacfff
letters,985,126354251643435216564132312465643521
prods,985,12___15__12_8_120______18_10___60_90__8_3______20_12___12____
size,986,6
shape,986,dddacdffeddfacefedddfdefffdffdacfacf
letters,986,153462214536346125635214562341421653
prods,986,2_5_360_24__12____5_24__12_____20_30_18__6_____2___3_8___30__
size,987,6
shape,987,abcddddacffeeddacffffddddddffefffacf
letters,987,351264642513423651514326236145165432
prods,987,15___10_6_12_120_8______2_12_30______3_8_60_2_18_30_______12__
size,988,6
shape,988,dddacdfffddfacdfedddfdffffdeddacffff
letters,988,354261425613516432263154132546641325
prods,988,12_10_20_12__3____24_15__5__18___8_2_18__15_____2__8_30_24_____
size,989,6
shape,989,abcacddddddffffffddacddfeddffdfffacf
letters,989,425316143625356241261534512463634152
prods,989,40___3__30_3_20_18_12_8_______4_60_6__20_18___3_8___6____5__
size,990,6
shape,990,abcacddabbcfeddacdfefddfdedffdfffacf
letters,990,423651145326512463634215356142261534
prods,990,24___30__6_30_120______90_8_24__15____2_4__6__6___8____15__
